"speech","word","n","total","tf","idf","tf_idf"
"SOTU_15","filled",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","financial",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","find",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","fiscal",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","fix",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","flaws",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","floods",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","fly",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","follow",1,6828,0.000146455770357352,0,0
"SOTU_15","forcefully",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","forego",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","forty",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","fourteen",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","francis",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","freedom",1,6828,0.000146455770357352,0,0
"SOTU_15","freer",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","freight",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","friday",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","friendship",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","front",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","frontline",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","funded",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","fundraising",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gaffes",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gained",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","game",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","generate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","generates",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","genome",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gift",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gis",1,6828,0.000146455770357352,0,0
"SOTU_15","giveaways",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gives",1,6828,0.000146455770357352,0,0
"SOTU_15","giving",1,6828,0.000146455770357352,0,0
"SOTU_15","glad",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","global",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","goals",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gone",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","google",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gotcha",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grades",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","graduates",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","graduating",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grandfather",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grandmother",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grateful",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grew",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gridlock",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grieving",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grip",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","grit",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gross",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","group",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","guarantees",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gulf",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gut",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","gutter",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hacker",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","halt",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","halted",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","handout",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","harassed",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","harder",1,6828,0.000146455770357352,0,0
"SOTU_15","hardest",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hardship",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","harm",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","harshest",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hasn't",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","haven",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","haven't",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hawaii",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","headlines",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","heads",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","healthier",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hearted",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","heat",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","held",1,6828,0.000146455770357352,0,0
"SOTU_15","hemisphere",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","him",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","historic",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hold",1,6828,0.000146455770357352,0,0
"SOTU_15","holiness",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","honored",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hopeful",1,6828,0.000146455770357352,0,0
"SOTU_15","hopes",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hotter",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","housing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","humbled",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hunger",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hunt",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","hype",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","identity",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","ideology",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","ii",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","illinois",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","illness",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","immediate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","immigrant",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","immigrants",1,6828,0.000146455770357352,0,0
"SOTU_15","imposing",1,6828,0.000146455770357352,0,0
"SOTU_15","improving",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","incarceration",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","income",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","incomes",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","increase",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","independents",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","industries",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","inequality",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","inflation",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","initiative",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","innovators",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","instagram",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","insurance",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","insured",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","integrates",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","interest",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","invade",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","investing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","investments",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","ironic",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","isil",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","isil's",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","isolated",1,6828,0.000146455770357352,0,0
"SOTU_15","israel",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","itself",1,6828,0.000146455770357352,0,0
"SOTU_15","japan",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","joining",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","keeping",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","keeps",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","kelly",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","kept",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","kid",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","kind",1,6828,0.000146455770357352,0,0
"SOTU_15","kinds",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","knowledge",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","known",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","knows",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","laid",1,6828,0.000146455770357352,0,0
"SOTU_15","lands",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","large",1,6828,0.000146455770357352,0,0
"SOTU_15","largest",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","latino",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","launching",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","leaders",1,6828,0.000146455770357352,0,0
"SOTU_15","learned",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","least",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","leg",1,6828,0.000146455770357352,0,0
"SOTU_15","legacy",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","legal",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","legislation",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lending",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lesbian",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lesson",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lessons",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","letter",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","level",1,6828,0.000146455770357352,0,0
"SOTU_15","leverage",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","liberal",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","liberties",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lie",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lifting",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","limiting",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lines",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","link",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","liquid",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lived",1,6828,0.000146455770357352,0,0
"SOTU_15","load",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lobbyists",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","local",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","locate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","london",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","longer",1,6828,0.000146455770357352,0,0
"SOTU_15","low",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lowering",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","lowest",1,6828,0.000146455770357352,0,0
"SOTU_15","lows",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","luck",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","maintain",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","maintaining",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","major",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","majority",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","manufacturers",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","manufacturing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","mapped",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","march",1,6828,0.000146455770357352,0,0
"SOTU_15","maritime",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","marriage",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","married",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","mars",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","massive",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","masterful",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","match",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","material",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","maternity",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","maximum",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","mean",1,6828,0.000146455770357352,0,0
"SOTU_15","meaningful",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","medicaid",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","medicare",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","meeting",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","melting",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","men",1,6828,0.000146455770357352,0,0
"SOTU_15","mental",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","microcosm",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","mid",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","midwest",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","migration",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","mine",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","minneapolis",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","minnesota",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","minorities",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","missions",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","mistrust",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","moderate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","modern",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","modernizing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","moments",1,6828,0.000146455770357352,0,0
"SOTU_15","montgomery",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","monthly",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","most",1,6828,0.000146455770357352,0,0
"SOTU_15","mourned",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","move",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","moved",1,6828,0.000146455770357352,0,0
"SOTU_15","muslims",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","must",1,6828,0.000146455770357352,0,0
"SOTU_15","naive",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nasa",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","native",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nato",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nearing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","necessity",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","needed",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","neglect",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","negotiate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","negotiations",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","neighborhood",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","neighbors",1,6828,0.000146455770357352,0,0
"SOTU_15","never",1,6828,0.000146455770357352,0,0
"SOTU_15","newest",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","newlyweds",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","news",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","newtown",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nice",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","noaa",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nonproliferation",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","north",1,6828,0.000146455770357352,0,0
"SOTU_15","november",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nurses",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","nursing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","oath",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","oceans",1,6828,0.000146455770357352,0,0
"SOTU_15","odds",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","offensive",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","offer",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","offering",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","officer",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","officers",1,6828,0.000146455770357352,0,0
"SOTU_15","often",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","older",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","online",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","onto",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","openings",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","opposing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","opposition",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","optimistic",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","options",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","other's",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","others",1,6828,0.000146455770357352,0,0
"SOTU_15","ours",1,6828,0.000146455770357352,0,0
"SOTU_15","outlined",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","outside",1,6828,0.000146455770357352,0,0
"SOTU_15","outsourcing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","overjoyed",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","overtime",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","owe",1,6828,0.000146455770357352,0,0
"SOTU_15","owner",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","owners",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pacific",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","page",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pakistan",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pandemics",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","paris",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","participate",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","partisan",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","partisanship",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","partnering",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","passage",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","passing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","passions",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","patients",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","patrolling",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","patterns",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","paycheck",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","payments",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","peace",1,6828,0.000146455770357352,0,0
"SOTU_15","pentagon",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","people's",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","persecution",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","persistent",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","personalized",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","phony",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","physical",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","picked",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pillar",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pipeline",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pizza",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","place",1,6828,0.000146455770357352,0,0
"SOTU_15","plains",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","planet's",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","platform",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","playing",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","plays",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pockets",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pointed",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","police",1,6828,0.000146455770357352,0,0
"SOTU_15","policies",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","polio",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","political",1,6828,0.000146455770357352,0,0
"SOTU_15","pollution",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pope",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","population",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","ports",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pose",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","possibility",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pot",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","poverty",1,6828,0.000146455770357352,0,0
"SOTU_15","practical",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","practices",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","precision",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","predatory",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","pregnancies",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","premiums",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","presence",1,6828,0.000146455770357352,0,0
"SOTU_15","presents",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","presidency",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","prevents",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","priced",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","prices",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","principle",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","principles",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","prisoner",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
"SOTU_15","prisoners",1,6828,0.000146455770357352,0.693147180559945,0.000101515404299933
